Samsung,SSD,1920,2.8,16,128,1024,1086
Lenovo,HDD,1920,2,4,500,0,338
Lenovo,HDD,1366,2.3,8,1024,0,293
Lenovo,SSD,1920,2.7,8,512,0,1294
Lenovo,SSD,1920,2.5,8,256,0,942
Dell,SSD,1920,2.5,8,256,0,1067
Dell,SSD,1920,2.8,8,256,0,1127
HP,SSD,1920,2.7,8,256,0,779
HP,HDD,1366,2.4,4,500,0,427
Acer,Flash,1920,1.1,4,32,0,210
MSI,SSD,1920,2.7,16,128,1024,1405
Dell,HDD,1366,2,4,1024,0,297
MSI,SSD,3840,2.8,16,256,2048,1469
Toshiba,SSD,1920,2.5,8,256,0,894
Lenovo,HDD,1920,2.5,6,1024,0,360
Lenovo,SSD,1920,2.8,8,256,0,830
Acer,Flash,1366,1.6,4,128,0,223
Lenovo,SSD,3840,3.1,32,1024,0,3132
Dell,HDD,1920,2.6,16,1024,0,562
Dell,HDD,1366,2,4,1024,0,283
Dell,HDD,1366,2,4,1024,0,229
Dell,HDD,1366,2.6,4,500,0,555
Asus,SSD,1920,2.8,8,128,1024,746
Dell,SSD,1920,2.5,4,128,0,363
HP,SSD,1920,2.7,8,512,0,888
MSI,SSD,1920,2.8,16,256,1024,1449
Acer,Flash,1366,1.6,4,32,0,242
HP,SSD,1366,2.6,8,256,0,718
Lenovo,SSD,1920,2.3,8,256,0,936
Dell,HDD,1920,1.6,4,1024,0,496
Fujitsu,SSD,1366,2.5,8,256,0,510
HP,HDD,1366,2.3,4,500,0,595
Lenovo,HDD,1920,2.7,8,1024,0,574
Mediacom,Flash,1920,1.44,2,32,0,152
Lenovo,SSD,1920,2.5,4,128,0,299
Asus,HDD,1920,2.5,6,1024,0,408
Dell,SSD,1920,2.8,8,256,0,1163
Asus,SSD,1920,2.7,16,512,0,1214
Dell,SSD,1920,2.8,16,256,1024,945
Lenovo,SSD,1920,1.6,4,256,0,530
Lenovo,HDD,1920,2,4,1024,0,370
Asus,HDD,1366,1.1,8,1024,0,255
Asus,HDD,1920,2.5,8,1024,0,579
Dell,SSD,3200,1.6,8,256,0,1194
Lenovo,Flash,1366,1.6,2,32,0,159
Lenovo,SSD,1920,2.7,8,256,0,1123
Dell,SSD,3840,2.8,16,1024,0,1533
Lenovo,SSD,1920,2.8,8,128,1024,709
HP,HDD,1600,3,8,1024,0,333
Lenovo,SSD,1920,2.7,16,512,0,1566
Asus,HDD,1920,2.8,8,1024,0,747
Acer,HDD,1366,2,4,500,0,287
Lenovo,Flash,1366,1.6,4,32,0,175
Acer,SSD,1920,2.5,8,256,0,587
Razer,SSD,1920,2.8,16,256,0,1661
Toshiba,SSD,1920,2.3,8,256,0,775
Lenovo,SSD,1920,2.7,8,256,0,1012
Asus,SSD,1920,2.7,32,512,0,1789
Acer,HDD,1920,2.5,8,1024,0,453
Dell,SSD,1920,1.6,8,256,0,927
MSI,SSD,1920,2.8,8,128,1024,761
HP,HDD,1366,2,4,500,0,233
Toshiba,HDD,1920,2.5,8,500,0,680
Dell,SSD,1920,1.8,8,256,0,587
Dell,SSD,1920,1.8,16,256,2048,725
Lenovo,SSD,1920,2.6,8,128,1024,764
Dell,SSD,3840,2.8,32,512,1024,2012
Dell,SSD,1920,2.4,8,256,0,785
Lenovo,HDD,1366,1.1,4,500,0,267
Lenovo,HDD,1920,2.3,4,500,0,342
HP,HDD,1920,2,6,1024,0,344
MSI,SSD,1920,2.8,8,128,1024,950
Toshiba,SSD,1366,2.1,4,128,0,318
Dell,HDD,1920,2.5,8,1024,0,610
HP,HDD,1920,2.7,8,1024,0,476
Toshiba,SSD,1920,2.5,8,256,0,804
Acer,SSD,1366,2,4,128,0,263
Microsoft,SSD,2256,2.8,8,256,0,1194
Lenovo,SSD,1920,2.5,8,128,1024,522
Lenovo,SSD,1920,2.5,8,256,0,661
Lenovo,SSD,1366,2.2,4,128,0,223
HP,SSD,1920,2.4,4,128,0,446
MSI,SSD,1920,2.8,16,256,1024,827
Asus,SSD,1920,2.5,8,256,0,725
HP,Flash,1366,1.1,8,64,0,316
LG,SSD,1920,1.8,8,512,0,1469
Acer,SSD,1920,2.5,16,256,0,830
MSI,SSD,1920,2.5,8,256,0,638
Asus,SSD,1366,1.1,4,128,0,267
Dell,SSD,1920,2.5,16,128,1024,1311
HP,SSD,1920,2,4,256,0,446
Lenovo,SSD,1920,1.8,8,512,0,958
Dell,SSD,1920,2.9,16,256,1024,1798
HP,HDD,1366,2.5,4,500,0,391
Dell,HDD,1366,2,4,1024,0,348
HP,HDD,1920,2.4,6,2048,0,363
Lenovo,HDD,1366,1.6,4,500,0,203
Acer,Flash,1366,1.6,4,32,0,239
Lenovo,SSD,1920,2.5,4,256,0,446
HP,HDD,1920,2.8,8,500,0,1219
Lenovo,SSD,2560,2.7,8,256,0,1655
Toshiba,SSD,1920,2.5,8,256,0,622
Acer,Flash,1366,1.6,4,32,0,171
Lenovo,SSD,1920,2.7,16,512,0,1118
Asus,Flash,1920,0.9,4,64,0,427
Toshiba,SSD,1920,2.5,16,512,0,1200
HP,HDD,1920,2.7,4,500,0,440
Dell,HDD,1920,2.5,8,1024,0,523
Lenovo,SSD,1920,2.9,4,256,0,255
Lenovo,HDD,1366,3.6,8,1024,0,274
Lenovo,HDD,1920,2.5,4,1024,1024,397
Lenovo,HDD,1366,2,4,500,0,287
Dell,SSD,1920,2.5,8,256,0,508
Acer,SSD,1920,1.6,8,256,0,638
Lenovo,SSD,1920,2.5,16,512,0,1186
Lenovo,SSD,1920,2.3,8,256,0,761
HP,HDD,1920,2.5,6,2048,0,418
Lenovo,SSD,1920,2.8,8,128,1024,798
Dell,SSD,1920,2.8,8,256,0,696
Dell,HDD,1920,2.5,8,1024,0,464
Asus,Flash,1920,1.1,4,32,0,190
Dell,SSD,1920,2.6,16,512,0,912
Lenovo,SSD,1920,2.5,8,256,0,547
Dell,SSD,1920,2.6,8,256,0,753
Lenovo,HDD,1366,2,4,500,0,190
Mediacom,HDD,1920,1.92,4,32,0,169
HP,SSD,1920,2.7,8,256,0,767
Lenovo,SSD,2560,2.5,8,512,0,1078
HP,SSD,1366,2.5,8,256,0,534
Lenovo,SSD,1920,2.5,8,256,0,958
Dell,SSD,3840,2.8,32,1024,1024,2339
MSI,SSD,1920,2.8,8,128,1024,862
Lenovo,HDD,1366,2.5,4,1024,0,313
Dell,SSD,1920,1.6,8,128,1024,459
Dell,HDD,1920,2.4,4,1024,0,414
Dell,HDD,1366,2.5,8,1024,0,376
HP,HDD,1920,3,4,1024,0,312
Acer,SSD,1920,2.6,16,128,1024,1237
Dell,HDD,1366,2.5,12,1024,0,414
HP,SSD,1920,3,6,128,1024,415
Acer,HDD,1366,2.5,4,500,0,357
Lenovo,SSD,1920,2.5,8,256,0,613
Lenovo,HDD,1920,2.7,4,1024,0,498
HP,SSD,1920,2.8,16,256,0,1546
Dell,HDD,1920,1.6,8,1024,0,421
MSI,SSD,1920,2.8,16,256,1024,1339
Acer,HDD,1366,2,4,500,0,262
Dell,SSD,1920,2.7,8,128,1024,771
Dell,SSD,1366,2,8,256,0,425
Toshiba,SSD,1920,2.5,8,256,0,981
Lenovo,SSD,1920,2.5,8,256,0,638
Lenovo,SSD,3840,2.8,16,1024,0,2109
Acer,Flash,1366,1.6,2,32,0,210
Samsung,SSD,1920,2.7,16,256,0,1054
HP,SSD,1920,2,8,256,0,344
Dell,SSD,1366,2.5,8,256,0,720
HP,SSD,1920,2.9,16,256,0,2806
Lenovo,SSD,1366,1.6,4,128,0,303
HP,SSD,1920,2.4,8,256,0,1214
Asus,HDD,1366,2.3,4,1024,0,370
Lenovo,SSD,1920,2.3,4,180,0,700
Asus,SSD,1366,2.7,4,256,0,543
Lenovo,SSD,3200,1.8,8,256,0,766
HP,SSD,1920,2.5,8,128,1024,702
HP,SSD,1920,2.6,8,256,0,998
Dell,SSD,3840,2.8,16,256,1024,1834
Acer,SSD,1366,2.5,4,256,0,382
Lenovo,SSD,1920,2.8,8,128,1024,670
Dell,SSD,1920,2.8,16,256,0,1188
Google,SSD,2400,1.2,8,256,0,996
Asus,SSD,3200,2.5,8,256,0,721
Dell,HDD,1366,2,4,500,0,542
Acer,SSD,1366,2.3,4,128,0,418
Asus,HDD,1366,1.1,4,1024,0,300
Dell,SSD,3840,2.6,16,128,1024,702
Samsung,SSD,1920,2.7,8,256,0,1022
Acer,HDD,1366,1.1,4,1024,0,190
Dell,SSD,1920,2.7,16,256,0,755
Samsung,SSD,1920,2.7,16,256,0,1150
Toshiba,SSD,1366,2.3,4,128,0,652
Dell,HDD,1920,2.8,8,1024,0,702
HP,SSD,1366,2.3,4,256,0,795
Asus,HDD,1920,2.7,12,2048,0,536
Lenovo,SSD,3840,2.7,16,512,0,1515
Acer,SSD,1920,2.4,4,128,0,406
Razer,SSD,1920,2.8,16,512,0,1853
Asus,SSD,1920,1.1,8,128,0,372
Dell,SSD,1920,2.8,32,1024,1024,2294
Asus,SSD,1920,2.6,16,256,1024,1502
Toshiba,SSD,1920,2.6,16,512,0,1127
Lenovo,HDD,1366,1.6,8,1024,0,210
Lenovo,SSD,1920,2.7,16,512,0,1469
MSI,SSD,1920,2.8,16,256,1024,1209
MSI,SSD,1920,2.5,8,128,1024,696
Lenovo,HDD,1920,2.8,4,1024,0,638
Acer,SSD,1920,2.8,16,256,1024,1469
Dell,SSD,1920,2.5,8,256,0,629
Asus,SSD,1920,2.8,8,128,1024,856
Vero,Flash,1920,1.1,4,32,0,129
Lenovo,SSD,1920,2.7,8,512,0,1259
Lenovo,SSD,1920,2.5,8,256,0,613
Apple,Flash,2304,1.2,8,512,0,744
Lenovo,SSD,2560,2.5,8,256,0,1489
Asus,Flash,1366,1.1,4,32,0,191
Dell,SSD,1366,2.5,8,128,0,517
Lenovo,SSD,1920,2.7,8,256,0,862
Dell,SSD,1920,2,8,256,0,472
HP,SSD,1920,2.8,8,256,0,1320
Asus,SSD,1920,2.5,8,256,0,702
Dell,SSD,1920,2.5,8,256,0,958
Dell,SSD,3840,2.5,8,256,0,1118
Dell,SSD,1366,1.1,4,128,0,475
HP,SSD,1366,2.6,8,256,0,888
Toshiba,HDD,1366,2.3,4,500,0,498
HP,HDD,1366,2.5,8,2048,0,402
Dell,SSD,3840,2.8,16,512,0,1073
Lenovo,HDD,1920,2.5,4,1024,0,389
HP,HDD,1920,2.8,12,1024,0,1118
MSI,SSD,1920,2.8,16,512,1024,1544
Samsung,SSD,1920,2.5,8,256,0,958
Dell,HDD,1920,2.7,8,1024,0,614
Dell,SSD,1920,2.5,8,256,0,504
Lenovo,SSD,1920,2.7,8,256,0,1188
Razer,SSD,3840,2.5,16,512,0,1150
HP,Flash,1366,1.6,4,16,0,246
Dell,SSD,1920,2.8,16,128,1024,1601
Dell,HDD,1366,2.3,4,500,0,482
Lenovo,HDD,1366,2,4,500,0,313
Toshiba,SSD,1366,2.5,4,128,0,696
Lenovo,SSD,1920,2.7,8,512,0,1597
MSI,SSD,1920,2.5,8,256,0,766
Lenovo,Flash,1920,2.5,8,256,0,1198
Toshiba,SSD,1366,2.1,4,128,0,319
Asus,SSD,1920,2.5,8,256,0,868
Dell,HDD,1366,2,4,500,0,374
Acer,Flash,1366,1.6,4,32,0,226
Acer,SSD,1920,2.4,8,128,0,395
Razer,SSD,3840,2.9,32,512,0,3515
Lenovo,SSD,2560,2.6,16,512,0,1342
Asus,HDD,1920,2.5,4,1024,0,331
Lenovo,SSD,1920,2.3,8,256,0,758
Lenovo,SSD,1920,2.6,8,256,0,1054
Dell,SSD,1920,2.8,16,256,1024,1773
Asus,SSD,1920,2.8,16,256,1024,1546
Toshiba,HDD,1366,2.4,4,500,0,427
Lenovo,Flash,1366,1.6,4,16,0,207
Asus,HDD,1920,2.5,8,128,0,377
Asus,SSD,1920,2.6,16,512,1024,1150
Dell,SSD,1920,2.8,32,512,1024,1964
HP,HDD,1600,2.5,8,1024,0,581
Dell,SSD,1366,2.5,8,128,0,456
HP,SSD,1920,2.5,8,512,0,1195
Dell,SSD,1920,2.7,4,256,0,472
HP,Flash,1366,1.1,4,32,0,393
Asus,SSD,1920,2.3,8,512,0,655
HP,SSD,1920,2.5,8,256,0,1455
HP,SSD,1920,2.5,8,512,0,938
HP,SSD,1366,1.6,4,128,0,191
Asus,SSD,1920,2.8,16,128,1024,1214
Dell,HDD,1920,2.7,8,1024,0,553
Lenovo,SSD,1920,2.8,8,256,0,1216
Asus,SSD,1920,2.7,8,256,0,503
Dell,SSD,1920,2.5,8,128,0,604
Asus,HDD,1366,1.1,4,1024,0,287
HP,SSD,1920,2.8,8,256,0,1636
Dell,HDD,1920,2.3,8,1024,0,414
Lenovo,HDD,1920,2,4,1024,0,299
Lenovo,HDD,1920,2.5,8,1024,0,543
HP,SSD,1920,2.6,8,256,0,862
Toshiba,SSD,1920,2.5,4,128,0,821
Lenovo,HDD,1920,2.5,8,1024,0,650
Dell,SSD,3200,2.5,16,512,0,1432
HP,HDD,1920,2.3,4,500,0,581
Toshiba,SSD,1366,2.3,8,256,0,700
Lenovo,SSD,1920,2.7,8,256,0,1246
Acer,SSD,1920,2.5,8,256,0,576
Dell,HDD,1920,2.8,8,1024,0,1136
Lenovo,HDD,1366,2.5,4,500,0,674
Lenovo,HDD,1920,2,4,1024,0,306
Toshiba,SSD,1920,2.7,8,256,0,887
Lenovo,SSD,1920,2.4,4,180,0,469
Samsung,SSD,1920,2.7,16,256,0,1182
Dell,SSD,1920,2.8,8,256,0,1080
Asus,HDD,1366,1.1,4,1024,0,255
Xiaomi,SSD,1920,2.3,8,256,0,597
Dell,SSD,1920,2.5,4,128,1024,583
HP,SSD,1920,2.5,4,256,0,536
HP,SSD,1920,2.5,4,256,0,1086
HP,HDD,1366,2.5,4,500,0,437
Asus,Flash,1366,1.1,4,32,0,222
Lenovo,HDD,1920,2.5,8,1024,0,427
Dell,HDD,1366,1.6,4,500,0,235
HP,SSD,1920,2.5,4,256,0,1150
Dell,HDD,1366,2,4,1024,0,291
Asus,SSD,1920,2.5,12,128,1024,875
Acer,Flash,1366,1.6,4,32,0,189
Lenovo,HDD,1600,2.2,4,500,0,242
HP,SSD,1920,2.5,4,128,0,808
HP,SSD,3200,2.7,16,256,0,894
Samsung,SSD,1920,2.7,8,256,0,1086
Lenovo,SSD,1920,2.5,8,256,0,1150
MSI,SSD,3840,2.6,16,512,2048,1693
Toshiba,SSD,1920,2.5,8,256,0,943
Dell,HDD,1920,2.8,8,1024,0,593
HP,HDD,1920,2.7,8,1024,0,575
Dell,HDD,1366,2,4,1024,0,392
Dell,HDD,1920,2.6,8,500,0,597
Dell,SSD,3200,1.3,8,512,0,1287
Asus,SSD,1920,2.7,32,256,256,817
Dell,SSD,1920,1.3,16,256,0,1054
Lenovo,Flash,1920,2.7,8,256,0,1310
Lenovo,SSD,1920,2.5,8,512,0,1255
LG,SSD,1920,2.7,16,512,0,1342
HP,SSD,1920,2.7,8,512,0,948
Acer,Flash,1920,1.5,4,16,0,229
Lenovo,SSD,1920,2.3,8,128,1024,504
LG,SSD,1920,2.7,8,512,0,1214
Dell,SSD,1920,2.8,8,256,0,770
HP,SSD,3840,1.2,8,240,0,1982
Lenovo,SSD,1920,2.7,6,256,0,504
HP,SSD,1920,2.7,8,256,0,651
Acer,HDD,1920,2.4,4,1024,0,319
Lenovo,SSD,1920,2.5,4,128,0,563
HP,SSD,1920,2.5,8,256,0,613
MSI,SSD,1920,2.8,16,256,1024,1022
Dell,SSD,1920,2.8,16,128,1024,862
MSI,SSD,1920,2.5,8,128,1024,716
Dell,HDD,1366,2.5,4,1024,0,437
HP,SSD,1920,2.5,8,256,0,829
HP,SSD,3200,2.7,8,256,0,734
Toshiba,SSD,1920,2.6,16,256,0,1262
Lenovo,SSD,1920,2.5,8,512,0,1166
Dell,HDD,1366,2.3,4,500,0,466
Lenovo,SSD,1920,2.7,8,256,0,1054
HP,SSD,1920,2.3,8,256,0,744
Dell,HDD,1366,2.5,4,1024,0,452
HP,HDD,1366,2.3,4,500,0,734
Lenovo,HDD,1366,1.1,4,1024,0,197
HP,HDD,1920,2.3,4,500,0,1009
HP,HDD,1366,1.6,4,1024,0,184
Lenovo,SSD,3200,2.2,16,1024,0,1150
Toshiba,SSD,1920,2.3,4,128,0,706
HP,SSD,1920,2.3,8,256,0,1067
Dell,HDD,1366,2,4,1024,0,357
MSI,SSD,1920,2.8,8,128,1024,766
Dell,SSD,1920,2.5,8,256,0,1047
Dell,SSD,2560,2.7,16,512,1024,1763
HP,SSD,1920,2.3,8,128,1024,894
Asus,HDD,1600,1.6,4,1024,0,338
Acer,HDD,1366,2.5,4,500,0,395
Toshiba,SSD,1366,2.3,8,256,0,715
Lenovo,SSD,1920,1.2,8,256,0,830
Lenovo,SSD,1920,2.1,16,512,1024,638
Dell,SSD,1920,2.5,8,256,0,941
Lenovo,HDD,1920,2.7,8,1024,0,437
Dell,HDD,1600,2,4,1024,0,421
Acer,Flash,1366,1.6,4,32,0,223
HP,SSD,1920,2.7,8,8,0,1437
Dell,SSD,1920,2.8,8,256,0,1134
Toshiba,SSD,1920,2.3,8,256,0,933
Asus,Flash,1920,1.2,8,64,0,741
Lenovo,SSD,1920,2.6,8,256,0,952
Dell,SSD,3840,2.8,16,512,1024,2016
Dell,SSD,1920,1.2,8,256,0,1214
HP,SSD,1366,1.1,4,256,0,495
Dell,SSD,3200,2.5,8,256,0,810
Acer,Flash,1366,1.6,4,32,0,248
Toshiba,SSD,1920,2.4,8,256,0,981
Lenovo,SSD,1920,2.6,8,256,0,1125
Acer,SSD,1920,2.5,12,128,1024,645
Toshiba,SSD,1920,2.7,8,512,0,1144
HP,HDD,1366,2.5,8,1024,0,541
Dell,HDD,1366,2,4,1024,0,297
Dell,HDD,1366,2.5,4,500,0,527
HP,HDD,1920,2.4,4,500,0,437
Dell,SSD,1920,2.8,32,256,1024,2013
Lenovo,SSD,1920,2.5,6,256,0,444
Dell,SSD,3200,1.3,16,512,0,1214
Dell,SSD,2560,2.6,8,256,0,1255
Dell,SSD,1920,2.6,32,256,1024,1790
Toshiba,SSD,1920,2.3,8,256,0,754
Asus,SSD,1920,2.8,16,256,1024,1310
HP,SSD,1920,2.7,8,128,1024,625
Lenovo,Hybrid,1366,2.3,4,508,0,640
Asus,SSD,3840,2.7,16,512,2048,1150
HP,HDD,1366,2.7,6,1024,0,370
Asus,SSD,1920,2.8,16,256,1024,1118
Dell,SSD,1920,2.7,12,512,0,830
Toshiba,SSD,1920,2.3,4,128,0,764
Lenovo,SSD,1920,3.6,6,256,0,351
Fujitsu,SSD,1366,2.3,4,256,0,414
Toshiba,HDD,1366,2.3,4,500,0,585
Dell,HDD,1366,2.5,4,500,0,382
HP,HDD,1920,2.5,8,1024,0,515
Lenovo,SSD,1920,2.8,8,128,1024,760
Dell,HDD,1366,2.7,8,1024,0,478
Dell,SSD,1920,2.5,8,128,0,715
HP,SSD,1920,1.2,8,512,0,1219
HP,SSD,1920,2,4,128,1024,319
Lenovo,SSD,1366,1.1,4,128,0,173
Lenovo,SSD,1920,2.3,8,256,0,862
Dell,SSD,1920,2.5,8,256,0,568
Asus,SSD,3200,2.5,8,256,0,735
HP,SSD,1920,2.7,8,256,0,862
Acer,HDD,1366,1.1,4,500,0,242
Asus,SSD,1920,2.8,16,256,1024,1150
HP,SSD,1920,2.7,8,512,0,1335
Acer,SSD,1920,2.8,8,128,1024,805
HP,SSD,1920,2.5,8,256,0,760
Dell,SSD,1366,2.4,4,128,0,349
HP,HDD,1366,2.5,4,500,0,498
Toshiba,SSD,1920,2.3,4,128,0,764
HP,SSD,1366,2.4,4,256,0,703
HP,SSD,1920,2.5,4,256,0,770
HP,SSD,1920,2.6,8,256,0,926
HP,SSD,1920,2.5,8,256,0,670
HP,HDD,1366,2.4,4,500,0,437
Dell,Hybrid,1920,2.5,8,1024,0,606
HP,HDD,1920,2.5,4,500,0,983
HP,SSD,1920,2.5,4,256,0,1016
HP,SSD,1920,2.5,8,256,0,1206
HP,HDD,1366,2.4,4,500,0,511
Toshiba,SSD,1366,2.3,8,256,0,773
HP,SSD,1366,2.4,4,256,0,492
Lenovo,SSD,3840,2.7,16,512,0,1897
Toshiba,SSD,1920,2.3,8,256,0,952
HP,SSD,1920,2.5,8,256,0,1425
Dell,HDD,1920,2.3,4,1024,0,508
Toshiba,SSD,1920,2.3,8,256,0,1016
HP,SSD,1920,2.5,8,256,0,734
HP,SSD,1920,2.7,8,256,0,757
Dell,HDD,1920,2.4,8,500,0,669
HP,SSD,1366,2.5,4,256,0,996
HP,HDD,1366,2.5,4,500,0,760
HP,HDD,1366,2.5,4,500,0,677
Dell,SSD,3200,2.5,8,256,0,1038
HP,SSD,1920,2.5,8,256,0,690
HP,SSD,1366,2.5,4,256,0,622
Acer,HDD,1366,3,6,1024,0,261
MSI,SSD,1920,2.8,8,128,1024,761
HP,SSD,1920,2.3,8,256,0,764
HP,SSD,1920,2.5,8,256,0,785
HP,SSD,1920,2.5,8,256,0,862
HP,HDD,1366,2.5,4,500,0,474
Toshiba,SSD,1920,2.6,8,256,0,1102
Dell,SSD,1920,2.4,8,256,0,679
HP,SSD,1920,2.5,8,256,0,646
Lenovo,SSD,1920,2.5,4,256,0,541
Vero,Flash,1366,1.44,2,32,0,134
Toshiba,SSD,1920,2.5,16,256,0,911
Lenovo,SSD,1920,2.3,8,256,0,671
HP,HDD,1920,2.3,4,500,0,639
HP,SSD,1920,2.4,8,256,500,1344
HP,SSD,1920,2.3,8,256,0,939
MSI,SSD,1920,2.7,16,256,1024,988
Lenovo,SSD,1920,2.6,16,128,1024,1464
Asus,Flash,1366,1.6,4,16,0,184
Lenovo,SSD,2560,2.6,16,256,0,1675
HP,HDD,1920,2.7,8,1024,0,625
Dell,SSD,1920,2.7,8,256,0,699
HP,SSD,1366,2.5,4,256,0,625
Dell,SSD,3200,2.7,16,1024,0,1441
HP,HDD,1366,2.3,4,500,0,450
HP,HDD,1366,2.5,4,500,0,319
Acer,HDD,1366,2.2,8,1024,0,287
Dell,SSD,1920,2.7,12,256,0,830
MSI,SSD,1920,2.6,16,256,1024,1162
HP,SSD,1920,2.7,8,256,0,684
Asus,HDD,1920,2.6,16,1024,0,638
Dell,HDD,1920,2.5,4,1024,0,357
Dell,HDD,1920,2.7,16,2048,0,632
MSI,SSD,1920,2.6,16,256,1024,1233
Dell,SSD,1920,2.7,8,256,0,932
Asus,SSD,1920,2.7,64,1024,0,2541
Dell,SSD,1920,2.5,8,256,0,510
Dell,SSD,3840,2.6,16,256,1024,849
Apple,Flash,2304,1.1,8,256,0,831
Dell,HDD,1366,2.3,4,500,0,308
HP,HDD,1366,2.3,4,500,0,766
HP,SSD,1920,2.3,8,256,0,766
HP,SSD,1920,2.7,8,256,0,696
Lenovo,SSD,1920,2.5,8,256,0,1095
Lenovo,HDD,1600,2.3,8,1024,0,421
Lenovo,HDD,1920,2.3,4,1024,0,624
MSI,SSD,1920,2.8,16,256,1024,1597
Lenovo,HDD,1366,2.3,4,500,0,345
HP,HDD,1920,2.3,4,500,0,600
Lenovo,SSD,2560,1.2,8,512,0,894
Lenovo,SSD,1920,2.7,32,512,1024,2071
Lenovo,Flash,1920,1.44,4,64,0,413
HP,SSD,3840,2.7,16,512,0,1310
Dell,SSD,1920,2.5,8,256,0,479
HP,HDD,1920,2.3,4,500,0,659
HP,SSD,1920,2.5,8,256,0,955
Lenovo,SSD,1920,2.3,8,180,0,766
HP,Flash,3200,1.5,4,32,0,393
Acer,HDD,1366,2.2,4,500,0,247
Dell,HDD,1366,1.6,4,500,0,251
HP,HDD,1366,2,4,1024,0,221
Asus,SSD,1920,2.8,8,256,1024,1022
Dell,SSD,1920,1.6,4,256,0,523
HP,SSD,1366,2.3,4,128,0,1022
Acer,SSD,1920,2.5,8,256,1024,510
Dell,HDD,1920,2.5,8,1024,0,408
MSI,SSD,1920,2.6,8,256,0,1022
HP,HDD,1366,1.6,4,1024,0,319
Asus,SSD,1920,2.6,16,128,1024,1469
Dell,HDD,1366,2.3,4,500,0,725
Dell,SSD,1366,2.3,4,128,0,746
Acer,SSD,1366,1.5,4,16,0,133
HP,HDD,1920,2.6,8,1024,0,1853
Lenovo,SSD,1920,2.8,16,512,0,766
Dell,SSD,1366,2.3,8,256,0,903
MSI,SSD,1920,2.6,8,128,1024,966
Lenovo,SSD,1920,2.3,4,256,0,554
HP,HDD,1920,2.5,4,1024,0,254
Asus,SSD,1920,2.6,16,128,1024,856
HP,SSD,3200,1.1,8,256,0,1086
Dell,HDD,1366,2.3,4,500,0,491
Lenovo,SSD,1366,2,4,128,0,274
HP,SSD,1920,2.5,8,512,0,1258
Lenovo,Flash,1920,1.44,4,64,0,351
Dell,SSD,1920,2.4,8,256,0,881
Lenovo,SSD,1920,2.7,16,256,1024,1758
Razer,SSD,3840,2.5,8,256,0,657
Toshiba,SSD,1920,2.7,16,512,0,1423
Asus,SSD,1920,2.6,8,128,1024,839
Vero,Flash,1920,1.44,4,32,0,125
HP,SSD,1920,2.3,8,256,0,1080
HP,SSD,1920,2.3,8,256,0,967
Dell,HDD,1366,2.3,4,500,0,334
Asus,HDD,1366,2.4,4,1024,0,278
Lenovo,SSD,1920,2.5,8,256,0,1067
Lenovo,Flash,1920,1.44,4,64,0,306
HP,SSD,1366,2.4,8,256,0,1211
Lenovo,SSD,1920,2.5,8,128,1024,632
HP,SSD,1920,2.3,8,128,1024,721
HP,HDD,1366,2.7,8,2048,0,402
Lenovo,SSD,1920,2.6,8,512,0,1310
Asus,Flash,1366,1.1,4,32,0,177
HP,SSD,1920,2.7,8,256,0,480
Acer,HDD,1920,2.5,4,1024,0,393
Lenovo,Hybrid,1920,2.5,16,1024,0,702
HP,SSD,1920,2.6,8,256,0,2525
Dell,HDD,1366,2.5,8,1024,0,501
MSI,SSD,1920,2.7,16,256,1024,1533
HP,SSD,1920,2.5,8,256,0,1388
Lenovo,SSD,2560,2.6,16,512,0,1560
MSI,SSD,1920,2.8,8,128,1024,730
HP,SSD,1920,2.4,8,256,0,1041
HP,SSD,1920,2.6,8,256,0,1425
HP,SSD,2560,2.6,8,256,0,1150
HP,SSD,1920,2.6,8,256,0,1214
HP,SSD,1920,2.5,8,256,0,1468
Dell,SSD,1920,2.7,8,256,0,645
HP,SSD,1920,2.3,8,256,0,1009
Lenovo,SSD,2560,2.5,8,256,0,1495
Lenovo,HDD,1366,2,4,1024,0,216
HP,HDD,1366,1.8,4,500,0,189
Lenovo,HDD,1920,2.3,8,1024,0,382
Dell,HDD,1920,2.8,8,1024,0,766
Dell,SSD,3840,2.3,8,256,0,1438
HP,SSD,1920,2.5,4,256,0,306
MSI,SSD,1920,2.8,16,256,1024,954
Lenovo,SSD,1920,2.6,12,512,0,1469
Lenovo,Hybrid,1920,2.3,8,1024,0,504
HP,SSD,2560,2.6,8,512,0,1304
Lenovo,SSD,1920,2.6,8,256,0,958
MSI,SSD,1920,2.6,16,256,1024,1131
HP,HDD,1920,2.8,8,1024,0,574
Lenovo,HDD,1366,2,8,1024,0,293
HP,HDD,1366,2.3,4,500,0,304
Dell,SSD,3840,2.8,8,128,1024,957
Lenovo,SSD,1920,2.5,8,256,0,888
Lenovo,HDD,1920,2,4,1024,0,299
HP,Flash,1366,1.6,2,32,0,159
MSI,HDD,1920,2.7,8,1024,0,536
HP,SSD,1920,2.5,8,256,0,434
HP,SSD,1920,1.8,16,512,0,741
Asus,HDD,1366,1.6,4,500,0,235
Lenovo,HDD,1366,2.3,4,500,0,254
Lenovo,HDD,1920,2.7,8,1024,0,453
Asus,SSD,1920,2.4,4,256,0,491
Lenovo,Hybrid,1920,2.5,4,1024,0,527
Lenovo,SSD,1920,2.6,16,512,0,834
MSI,SSD,1920,2.6,16,128,1024,1376
